order_name,family_name,scientific_name,datetime,individuals
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/7/1995,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/9/1995,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/13/1995,3
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,10/22/1995,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,7/25/1996,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/1/1996,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/18/1996,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/2/1998,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/18/1998,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,7/24/2000,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,7/19/2001,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,7/29/2001,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/13/2001,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/28/2003,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/3/2004,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/2/2005,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/3/2006,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/31/2006,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,7/18/2007,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,7/31/2007,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,7/10/2008,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,7/23/2008,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/3/2008,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,9/4/2008,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,9/24/2008,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,7/20/2009,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter tristrigella Hw.,8/2/2009,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/12/1992,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/16/1992,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/20/1992,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/2/1992,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/27/1992,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,5/23/1993,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/4/1993,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/11/1993,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,9/5/1993,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,9/15/1993,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/31/1994,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/31/1994,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/13/1995,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/17/1995,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/20/1995,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/2/1995,3
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/3/1995,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/13/1995,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/31/1995,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/17/1996,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/25/1996,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/8/1996,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/27/1997,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/31/1997,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/26/1998,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/2/1998,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/6/1998,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/11/1998,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/18/1998,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/19/1999,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/3/1999,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/29/1999,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,5/16/2000,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/20/2000,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/13/2000,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/20/2000,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/24/2000,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/23/2001,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/25/2001,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/29/2001,3
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/2/2001,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/15/2002,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/28/2002,3
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/14/2002,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/29/2002,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,9/4/2002,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/10/2003,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/8/2003,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/28/2003,3
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/27/2004,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/1/2004,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/3/2004,3
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/14/2005,3
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/21/2005,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/29/2005,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/5/2005,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/14/2005,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/25/2005,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/29/2005,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,9/4/2005,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/9/2006,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/20/2006,3
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/27/2006,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/3/2006,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/10/2006,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/24/2006,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/31/2006,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,9/13/2006,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/8/2007,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/13/2007,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,9/20/2007,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,5/13/2008,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,6/25/2008,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/23/2008,9
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/3/2008,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/7/2008,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/21/2008,3
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/24/2008,4
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/28/2008,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,9/4/2008,2
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,9/10/2008,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/2/2009,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/20/2009,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,7/27/2009,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/2/2009,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/25/2009,1
LEPIDOPTERA,GRACILLARIIDAE,Phyllonorycter ulmifoliella Hb.,8/31/2009,1
LEPIDOPTERA,HELIOZELIDAE,Heliozela sericiella Hw.,5/20/2003,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,5/23/1993,2
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,5/31/1993,4
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/6/1993,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/7/1994,2
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/23/1994,2
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/19/1995,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/25/1995,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/25/1996,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/12/1997,5
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/22/1997,4
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,5/26/1998,2
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/1/1998,3
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/3/1999,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/10/1999,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,5/16/2000,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/7/2001,3
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/14/2001,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/19/2001,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,5/23/2002,3
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,5/28/2002,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,5/31/2002,2
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,5/26/2003,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/1/2003,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/15/2003,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/7/2004,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,5/29/2005,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/8/2005,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/14/2005,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/8/2006,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/11/2006,2
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/20/2006,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,5/30/2007,1
LEPIDOPTERA,HEPIALIDAE,Hepialus lupulina L.,6/2/2009,3
LEPIDOPTERA,HEPIALIDAE,Hepialus sylvina L.,8/13/1995,1
LEPIDOPTERA,HEPIALIDAE,Hepialus sylvina L.,8/16/2009,1
LEPIDOPTERA,HEPIALIDAE,Hepialus sylvina L.,8/25/2009,1
LEPIDOPTERA,INCURVARIIDAE,Incurvaria masculella D. & S.,5/16/1993,1
LEPIDOPTERA,INCURVARIIDAE,Incurvaria masculella D. & S.,6/3/1997,2
LEPIDOPTERA,INCURVARIIDAE,Incurvaria masculella D. & S.,5/16/2000,1
LEPIDOPTERA,INCURVARIIDAE,Incurvaria masculella D. & S.,5/26/2003,1
LEPIDOPTERA,LASIOCAMPIDAE,Malacasoma castrensis L.,6/28/1992,1
LEPIDOPTERA,LASIOCAMPIDAE,Malacasoma castrensis L.,7/13/1995,1
LEPIDOPTERA,LASIOCAMPIDAE,Malacasoma castrensis L.,8/8/1996,1
LEPIDOPTERA,LASIOCAMPIDAE,Malacasoma castrensis L.,7/24/1997,1
LEPIDOPTERA,LASIOCAMPIDAE,Malacasoma castrensis L.,7/11/2002,1
LEPIDOPTERA,LASIOCAMPIDAE,Malacasoma neustria L.,7/12/2001,1
LEPIDOPTERA,LASIOCAMPIDAE,Poecilocampa populi L.,10/20/1996,1
LEPIDOPTERA,LASIOCAMPIDAE,Poecilocampa populi L.,12/9/2004,1
LEPIDOPTERA,LASIOCAMPIDAE,Poecilocampa populi L.,11/22/2005,1
LEPIDOPTERA,LASIOCAMPIDAE,Poecilocampa populi L.,11/12/2008,2
LEPIDOPTERA,LIMACODIDAE,Apoda limacodes Hfn.,7/21/1995,1
LEPIDOPTERA,LIMACODIDAE,Apoda limacodes Hfn.,7/21/1997,1
LEPIDOPTERA,LIMACODIDAE,Apoda limacodes Hfn.,7/21/1998,1
LEPIDOPTERA,LIMACODIDAE,Apoda limacodes Hfn.,7/23/1998,1
LEPIDOPTERA,LIMACODIDAE,Apoda limacodes Hfn.,7/10/2003,1
LEPIDOPTERA,LIMACODIDAE,Apoda limacodes Hfn.,8/3/2004,2
LEPIDOPTERA,LIMACODIDAE,Apoda limacodes Hfn.,7/20/2006,1
LEPIDOPTERA,LIMACODIDAE,Apoda limacodes Hfn.,7/27/2009,1
LEPIDOPTERA,LYCAENIDAE,Neozephyrus quercus L.,8/3/2006,1
LEPIDOPTERA,LYMANTRIIDAE,Dicallomera pudibunda L.,6/9/2003,1
LEPIDOPTERA,LYMANTRIIDAE,Euproctis similis Fues.,7/7/2002,1
LEPIDOPTERA,LYMANTRIIDAE,Euproctis similis Fues.,7/24/2003,1
LEPIDOPTERA,LYMANTRIIDAE,Euproctis similis Fues.,7/31/2003,3
LEPIDOPTERA,LYMANTRIIDAE,Euproctis similis Fues.,7/27/2006,1
LEPIDOPTERA,LYMANTRIIDAE,Leucoma salicis L.,6/14/1993,1
LEPIDOPTERA,LYMANTRIIDAE,Leucoma salicis L.,6/21/1993,1
LEPIDOPTERA,LYMANTRIIDAE,Leucoma salicis L.,6/28/1994,1
LEPIDOPTERA,LYMANTRIIDAE,Leucoma salicis L.,6/29/1995,1
LEPIDOPTERA,LYMANTRIIDAE,Leucoma salicis L.,8/1/1996,1
LEPIDOPTERA,LYMANTRIIDAE,Leucoma salicis L.,7/24/1997,1
LEPIDOPTERA,LYMANTRIIDAE,Leucoma salicis L.,6/29/1998,1
LEPIDOPTERA,LYMANTRIIDAE,Leucoma salicis L.,7/3/2002,1
LEPIDOPTERA,LYMANTRIIDAE,Leucoma salicis L.,8/1/2004,1
LEPIDOPTERA,LYMANTRIIDAE,Leucoma salicis L.,7/26/2005,1
LEPIDOPTERA,LYMANTRIIDAE,Leucoma salicis L.,6/28/2009,1
LEPIDOPTERA,LYMANTRIIDAE,Lymantria monacha L.,7/23/1997,3
LEPIDOPTERA,LYMANTRIIDAE,Lymantria monacha L.,7/24/1997,1
LEPIDOPTERA,LYMANTRIIDAE,Lymantria monacha L.,7/31/1997,1
LEPIDOPTERA,LYMANTRIIDAE,Lymantria monacha L.,7/18/2000,1
LEPIDOPTERA,LYMANTRIIDAE,Lymantria monacha L.,7/11/2002,1
LEPIDOPTERA,LYMANTRIIDAE,Lymantria monacha L.,7/24/2003,2
LEPIDOPTERA,LYMANTRIIDAE,Lymantria monacha L.,8/5/2004,1
LEPIDOPTERA,LYMANTRIIDAE,Lymantria monacha L.,7/14/2005,1
LEPIDOPTERA,LYMANTRIIDAE,Orgyia antiqua L.,8/27/1992,1
LEPIDOPTERA,LYMANTRIIDAE,Orgyia antiqua L.,8/21/1997,1
LEPIDOPTERA,LYMANTRIIDAE,Orgyia antiqua L.,8/26/2001,1
LEPIDOPTERA,LYMANTRIIDAE,Orgyia antiqua L.,8/28/2003,1
LEPIDOPTERA,LYMANTRIIDAE,Orgyia antiqua L.,7/25/2007,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/8/1992,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/12/1992,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,9/13/1994,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/20/1995,2
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/21/1995,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/24/1995,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/13/1995,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/16/1995,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/18/1995,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/20/1995,2
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/31/1995,2
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,9/12/1995,3
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,9/20/1995,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/23/1996,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/25/1996,2
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/29/1996,2
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/1/1996,2
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/8/1996,2
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,9/9/1996,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/7/1997,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/31/1997,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/28/2000,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/31/2000,2
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/16/2001,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/23/2001,2
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/25/2001,2
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/29/2001,5
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/26/2001,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/14/2002,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/19/2002,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/26/2004,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,5/29/2005,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/14/2005,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/21/2005,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/26/2005,2
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/2/2005,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/29/2005,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,9/15/2005,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/9/2006,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/27/2006,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/10/2009,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,7/20/2009,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/20/2009,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/25/2009,1
LEPIDOPTERA,LYONETIDAE,Leucoptera laburnella Stt.,8/27/2009,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,6/23/1992,5
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,6/25/1992,9
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/2/1992,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/8/1992,2
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/20/1992,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/23/1992,6
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/28/1992,2
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/2/1992,7
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/5/1992,5
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/9/1992,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/27/1992,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,5/16/1993,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,6/10/1993,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,6/14/1993,4
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,6/21/1993,3
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,6/24/1993,4
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,6/27/1993,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,6/30/1993,6
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/4/1993,3
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/11/1993,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,6/28/1994,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/6/1994,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/11/1994,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/21/1994,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/31/1994,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/7/1994,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/9/1994,2
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/21/1994,3
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,9/28/1994,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,6/27/1995,5
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,6/29/1995,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/3/1995,8
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/6/1995,5
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/9/1995,7
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/13/1995,3
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/17/1995,3
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/20/1995,5
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/21/1995,7
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,7/30/1995,3
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/1/1995,2
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/2/1995,2
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/3/1995,11
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/5/1995,2
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/6/1995,16
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/7/1995,15
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/9/1995,23
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/13/1995,54
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/16/1995,39
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/17/1995,19
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/18/1995,10
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/20/1995,12
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,8/31/1995,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,9/20/1995,1
LEPIDOPTERA,LYONETIDAE,Lyonetia clerkella L.,9/30/1995,2
