order_name,family_name,datetime,individuals,tempmax,tempmin,temp_daily,humidity
LEPIDOPTERA,GRACILLARIIDAE,34928,1,78.1,58.9,69.1,66.7
LEPIDOPTERA,GRACILLARIIDAE,34942,1,64.3,52.8,59,54.4
LEPIDOPTERA,GRACILLARIIDAE,34954,1,69.7,59.1,62.5,80.6
LEPIDOPTERA,GRACILLARIIDAE,34962,1,60.7,50.8,54.9,70
LEPIDOPTERA,GRACILLARIIDAE,34980,1,62.7,55.5,58.8,90.8
LEPIDOPTERA,GRACILLARIIDAE,34984,1,57.2,48.5,53.6,89.1
LEPIDOPTERA,GRACILLARIIDAE,34994,1,50,33.9,43.5,71.5
LEPIDOPTERA,GRACILLARIIDAE,35269,1,72.4,56.7,64.2,67.4
LEPIDOPTERA,GRACILLARIIDAE,35275,1,66.1,46.5,59.7,68.9
LEPIDOPTERA,GRACILLARIIDAE,35292,1,68.1,58.7,63.6,79.9
LEPIDOPTERA,GRACILLARIIDAE,35390,1,44.5,39.3,41.6,90.6
LEPIDOPTERA,GRACILLARIIDAE,35579,2,55.7,44.7,49.6,80.5
LEPIDOPTERA,GRACILLARIIDAE,35584,3,71.7,49.6,60.5,65.7
LEPIDOPTERA,GRACILLARIIDAE,35631,1,75.9,56.5,66.6,65.4
LEPIDOPTERA,GRACILLARIIDAE,35634,2,71.7,57.3,64.5,81.9
LEPIDOPTERA,GRACILLARIIDAE,35642,2,66.4,58.3,62.6,81.1
LEPIDOPTERA,GRACILLARIIDAE,35645,2,74.9,60.1,67.4,74.2
LEPIDOPTERA,GRACILLARIIDAE,35655,1,83.2,60.4,72.3,67.5
LEPIDOPTERA,GRACILLARIIDAE,35659,1,79.6,59.1,70.8,71.1
LEPIDOPTERA,GRACILLARIIDAE,35719,1,46.5,35.3,40.9,75.1
LEPIDOPTERA,GRACILLARIIDAE,35914,1,59.3,46.5,52.9,85.9
LEPIDOPTERA,GRACILLARIIDAE,35921,1,55.5,40.9,47.8,85.1
LEPIDOPTERA,GRACILLARIIDAE,35928,3,60.2,42.8,51.3,59.2
LEPIDOPTERA,GRACILLARIIDAE,35933,1,68.5,45.8,58.9,68
LEPIDOPTERA,GRACILLARIIDAE,35941,1,57.1,48.3,52.5,85.6
LEPIDOPTERA,GRACILLARIIDAE,35999,2,71.8,55,64,82
LEPIDOPTERA,GRACILLARIIDAE,36009,2,66.5,51.9,58.6,85
LEPIDOPTERA,GRACILLARIIDAE,36018,3,69.7,56.9,62.2,78.9
LEPIDOPTERA,GRACILLARIIDAE,36025,2,67.9,57.1,62.3,75.2
LEPIDOPTERA,GRACILLARIIDAE,36055,1,60.7,44.7,53,85
LEPIDOPTERA,GRACILLARIIDAE,36099,1,45.8,40.6,43,87
LEPIDOPTERA,GRACILLARIIDAE,36278,1,64.5,44.5,54.8,72.3
LEPIDOPTERA,GRACILLARIIDAE,36305,4,59.9,51.7,55.1,83.6
LEPIDOPTERA,GRACILLARIIDAE,36310,8,58.9,49.9,54.4,88.5
LEPIDOPTERA,GRACILLARIIDAE,36314,1,62.7,55.3,58.9,87
LEPIDOPTERA,GRACILLARIIDAE,36360,1,76.4,55.5,67.8,77.3
LEPIDOPTERA,GRACILLARIIDAE,36362,1,71.7,57.3,65.6,81
LEPIDOPTERA,GRACILLARIIDAE,36377,1,79.3,56,68.2,67.4
LEPIDOPTERA,GRACILLARIIDAE,36387,1,61.3,55.7,58.3,94.3
LEPIDOPTERA,GRACILLARIIDAE,36390,2,66.4,52.8,60.2,81.3
LEPIDOPTERA,GRACILLARIIDAE,36401,1,70.1,51.9,61.1,85.4
LEPIDOPTERA,GRACILLARIIDAE,36403,1,63.2,50.1,57.7,85.7
LEPIDOPTERA,GRACILLARIIDAE,36424,1,66.3,57.3,62.6,88.6
LEPIDOPTERA,GRACILLARIIDAE,36433,1,62.7,55.3,57.8,93.1
LEPIDOPTERA,GRACILLARIIDAE,36464,1,55.5,47.7,50.1,90.6
LEPIDOPTERA,GRACILLARIIDAE,36656,2,77,44.8,59.5,62.1
LEPIDOPTERA,GRACILLARIIDAE,36662,2,78.4,53.3,66,62.3
LEPIDOPTERA,GRACILLARIIDAE,36689,1,64.4,51.8,58.2,73.7
LEPIDOPTERA,GRACILLARIIDAE,36725,1,59.9,55,57.2,84.2
LEPIDOPTERA,GRACILLARIIDAE,36731,1,71.7,54.7,63.3,80.3
LEPIDOPTERA,GRACILLARIIDAE,36739,1,68.3,53.7,60.4,88.3
LEPIDOPTERA,GRACILLARIIDAE,36751,1,70.1,49.5,59.8,80.7
LEPIDOPTERA,GRACILLARIIDAE,36804,1,60.4,50.3,55.2,93.5
LEPIDOPTERA,GRACILLARIIDAE,36852,1,46.1,37.2,43,91.1
LEPIDOPTERA,GRACILLARIIDAE,37020,2,73.5,41.9,58.3,51.1
LEPIDOPTERA,GRACILLARIIDAE,37032,5,59.7,46.1,52.4,67.7
LEPIDOPTERA,GRACILLARIIDAE,37042,1,57.1,46.1,52.4,91
LEPIDOPTERA,GRACILLARIIDAE,37049,1,61.8,48.1,54.7,81.4
LEPIDOPTERA,GRACILLARIIDAE,37061,1,66.2,53.4,58.9,78
LEPIDOPTERA,GRACILLARIIDAE,37069,1,78.3,52.9,67.5,62.5
LEPIDOPTERA,GRACILLARIIDAE,37088,1,60.7,52.4,57.1,88.8
LEPIDOPTERA,GRACILLARIIDAE,37095,3,73.5,61.2,67.1,75.5
LEPIDOPTERA,GRACILLARIIDAE,37097,2,79.6,60.1,70.6,69.2
LEPIDOPTERA,GRACILLARIIDAE,37101,2,77.3,61.9,69.5,77
LEPIDOPTERA,GRACILLARIIDAE,37105,2,69.9,54.2,62.5,69.9
LEPIDOPTERA,GRACILLARIIDAE,37119,1,82.8,65.6,72.8,77
LEPIDOPTERA,GRACILLARIIDAE,37129,2,73.5,61.3,66.8,89.9
LEPIDOPTERA,GRACILLARIIDAE,37180,3,63.6,55.5,57.4,94.5
LEPIDOPTERA,GRACILLARIIDAE,37388,1,62.8,51.6,57,85.5
LEPIDOPTERA,GRACILLARIIDAE,37399,1,72.1,53.6,62.2,76.8
LEPIDOPTERA,GRACILLARIIDAE,37434,1,62.6,52.8,57.5,79.1
LEPIDOPTERA,GRACILLARIIDAE,37444,1,65.2,56.8,61.1,79.5
LEPIDOPTERA,GRACILLARIIDAE,37448,2,72.1,57.9,64.2,71.4
LEPIDOPTERA,GRACILLARIIDAE,37452,2,78.7,57.9,68.8,65.8
LEPIDOPTERA,GRACILLARIIDAE,37454,3,79.3,61.3,70.3,66.1
LEPIDOPTERA,GRACILLARIIDAE,37465,4,77.2,58.6,68.5,76.1
LEPIDOPTERA,GRACILLARIIDAE,37475,1,74.6,59.5,66.7,70.7
LEPIDOPTERA,GRACILLARIIDAE,37497,1,72.1,56.9,65.1,81
LEPIDOPTERA,GRACILLARIIDAE,37761,4,57.9,50.1,53.5,81.8
LEPIDOPTERA,GRACILLARIIDAE,37773,2,69.6,50.4,60.1,70.4
LEPIDOPTERA,GRACILLARIIDAE,37781,1,63.6,57.7,60.4,83.6
LEPIDOPTERA,GRACILLARIIDAE,37812,1,71.8,58.1,65.2,73.8
LEPIDOPTERA,GRACILLARIIDAE,37816,1,79.2,57,68.5,72
LEPIDOPTERA,GRACILLARIIDAE,37826,1,74.2,59.1,67.5,77.4
LEPIDOPTERA,GRACILLARIIDAE,37833,3,78.8,57.6,69.2,63.9
LEPIDOPTERA,GRACILLARIIDAE,37841,3,81.8,58.6,71.1,68.8
LEPIDOPTERA,GRACILLARIIDAE,37879,1,68,51.6,59.3,78.3
LEPIDOPTERA,GRACILLARIIDAE,38109,1,66.2,46.1,55.8,69.9
LEPIDOPTERA,GRACILLARIIDAE,38145,2,71.4,56.9,62.5,77
LEPIDOPTERA,GRACILLARIIDAE,38148,4,73.2,52.9,63.4,71.9
LEPIDOPTERA,GRACILLARIIDAE,38189,1,59.2,53.4,56.1,95.2
LEPIDOPTERA,GRACILLARIIDAE,38193,1,60.7,53.1,57.4,91.8
LEPIDOPTERA,GRACILLARIIDAE,38195,1,67.3,51.5,60.1,76.7
LEPIDOPTERA,GRACILLARIIDAE,38197,1,74.5,52.2,64.8,66.9
LEPIDOPTERA,GRACILLARIIDAE,38200,2,73.2,60.1,67.3,79.5
LEPIDOPTERA,GRACILLARIIDAE,38209,1,79.2,60.1,70,72.3
LEPIDOPTERA,GRACILLARIIDAE,38246,1,59.2,48.7,53.8,66.2
LEPIDOPTERA,GRACILLARIIDAE,38501,1,68.1,55.1,62.5,64.4
LEPIDOPTERA,GRACILLARIIDAE,38543,1,81.8,61.9,71.5,67.6
LEPIDOPTERA,GRACILLARIIDAE,38544,1,82.7,62.3,73.1,58
LEPIDOPTERA,GRACILLARIIDAE,38547,1,72.3,58.5,65.8,68.3
LEPIDOPTERA,GRACILLARIIDAE,38578,2,66.9,48.4,59.2,76.8
LEPIDOPTERA,GRACILLARIIDAE,38582,1,72.1,52.1,61.7,77.3
LEPIDOPTERA,GRACILLARIIDAE,38599,1,67.1,51.6,58.3,88.1
LEPIDOPTERA,GRACILLARIIDAE,38610,1,60.6,51.1,57.1,72.6
LEPIDOPTERA,GRACILLARIIDAE,38855,2,56.2,46.6,50.5,94.4
LEPIDOPTERA,GRACILLARIIDAE,38876,2,64.4,49.2,57.3,78.2
LEPIDOPTERA,GRACILLARIIDAE,38918,1,82.4,66.1,73.8,68.3
LEPIDOPTERA,GRACILLARIIDAE,38925,8,81.5,65.2,74.5,64.6
LEPIDOPTERA,GRACILLARIIDAE,38932,2,71.4,56.9,65,70.8
LEPIDOPTERA,GRACILLARIIDAE,38935,2,79.2,62,70.3,62.1
LEPIDOPTERA,GRACILLARIIDAE,39271,1,66,56.2,60.8,71.1
LEPIDOPTERA,GRACILLARIIDAE,39281,1,75.3,59.2,67.2,66.9
LEPIDOPTERA,GRACILLARIIDAE,39288,1,68.1,56.5,61.7,77.3
LEPIDOPTERA,GRACILLARIIDAE,39337,1,62.1,50.5,55.6,82.3
LEPIDOPTERA,GRACILLARIIDAE,39573,2,62.6,44.3,54.3,59.5
LEPIDOPTERA,GRACILLARIIDAE,39581,1,56.4,46.2,50.8,47.4
LEPIDOPTERA,GRACILLARIIDAE,39637,3,66.6,55.4,61.1,79.5
LEPIDOPTERA,GRACILLARIIDAE,39652,10,67.7,52.4,60.8,81.1
LEPIDOPTERA,GRACILLARIIDAE,39657,4,82.5,60,71.9,57.2
LEPIDOPTERA,GRACILLARIIDAE,39663,3,75.3,62.7,67.6,67.3
LEPIDOPTERA,GRACILLARIIDAE,39667,1,78.5,62,69.7,75.8
LEPIDOPTERA,GRACILLARIIDAE,39678,1,65.8,51.2,59.5,80.4
LEPIDOPTERA,GRACILLARIIDAE,39729,2,57.2,50.8,54.3,83.6
LEPIDOPTERA,GRACILLARIIDAE,39742,1,55.8,47.9,52.9,84.1
LEPIDOPTERA,GRACILLARIIDAE,39939,2,52.9,46.5,49.3,81.8
LEPIDOPTERA,GRACILLARIIDAE,39966,3,75.2,55.2,63.3,65.6
LEPIDOPTERA,GRACILLARIIDAE,39996,1,78.8,64.2,71.8,69
LEPIDOPTERA,GRACILLARIIDAE,40014,6,68.8,55.6,61.8,83.3
LEPIDOPTERA,GRACILLARIIDAE,40021,3,72.5,58.9,66.2,75.3
LEPIDOPTERA,GRACILLARIIDAE,40027,5,77.6,62.3,69.2,66.2
LEPIDOPTERA,GRACILLARIIDAE,40031,6,75.3,62.4,68.3,78.6
LEPIDOPTERA,GRACILLARIIDAE,40050,2,71.8,63.5,66.9,81.1
LEPIDOPTERA,GRACILLARIIDAE,33780,1,73.7,51.7,65,49.8
LEPIDOPTERA,GRACILLARIIDAE,33783,3,72.1,56.8,66,64.9
LEPIDOPTERA,GRACILLARIIDAE,33787,1,71.2,58.8,65.5,59.2
LEPIDOPTERA,GRACILLARIIDAE,33805,1,76,64.2,69.3,74.5
LEPIDOPTERA,GRACILLARIIDAE,34144,1,60.2,46.3,53.5,72.9
LEPIDOPTERA,GRACILLARIIDAE,34161,1,62.5,48.1,56.3,77.3
LEPIDOPTERA,GRACILLARIIDAE,34526,2,75.5,55.5,68.3,65.6
LEPIDOPTERA,GRACILLARIIDAE,34532,1,68.7,51.9,62,57.4
LEPIDOPTERA,GRACILLARIIDAE,34534,1,77.1,54.6,66.6,59.7
LEPIDOPTERA,GRACILLARIIDAE,34553,1,74.8,58.9,67.6,64.7
LEPIDOPTERA,GRACILLARIIDAE,34893,1,78.9,59.1,68.1,70.5
LEPIDOPTERA,GRACILLARIIDAE,34901,3,82.5,62.7,72.6,76
LEPIDOPTERA,GRACILLARIIDAE,34904,1,71.5,53.7,63.4,69.1
LEPIDOPTERA,GRACILLARIIDAE,34910,1,82.5,58.2,71.1,61.8
LEPIDOPTERA,GRACILLARIIDAE,34920,1,73.3,49.6,63.7,55
LEPIDOPTERA,GRACILLARIIDAE,34927,1,76.9,59.1,67.5,70.1
LEPIDOPTERA,GRACILLARIIDAE,35269,1,72.4,56.7,64.2,67.4
LEPIDOPTERA,GRACILLARIIDAE,35271,1,76.6,57.1,63.8,74.2
LEPIDOPTERA,GRACILLARIIDAE,35275,1,66.1,46.5,59.7,68.9
LEPIDOPTERA,GRACILLARIIDAE,35617,1,66.3,55,61.2,74.3
LEPIDOPTERA,GRACILLARIIDAE,35621,2,75.5,54.8,65.9,68.8
LEPIDOPTERA,GRACILLARIIDAE,35638,1,68.4,56.8,61.7,88.1
LEPIDOPTERA,GRACILLARIIDAE,35933,1,68.5,45.8,58.9,68
LEPIDOPTERA,GRACILLARIIDAE,35997,1,75.8,56.3,67.8,77.5
LEPIDOPTERA,GRACILLARIIDAE,36002,1,64.7,50.1,58,75.6
LEPIDOPTERA,GRACILLARIIDAE,36009,1,66.5,51.9,58.6,85
LEPIDOPTERA,GRACILLARIIDAE,36331,1,67.1,55,61,83.7
LEPIDOPTERA,GRACILLARIIDAE,36347,1,65.3,59.1,62.9,82.4
LEPIDOPTERA,GRACILLARIIDAE,36362,1,71.7,57.3,65.6,81
LEPIDOPTERA,GRACILLARIIDAE,36649,1,66,41.4,53.9,60.6
LEPIDOPTERA,GRACILLARIIDAE,36704,1,60,50,54.8,73.8
LEPIDOPTERA,GRACILLARIIDAE,36713,1,62.6,55.7,59.3,76.2
LEPIDOPTERA,GRACILLARIIDAE,36758,1,69.9,54.3,61.9,78.3
LEPIDOPTERA,GRACILLARIIDAE,37020,1,73.5,41.9,58.3,51.1
LEPIDOPTERA,GRACILLARIIDAE,37073,1,68.7,58.5,62.9,74.8
LEPIDOPTERA,GRACILLARIIDAE,37095,2,73.5,61.2,67.1,75.5
LEPIDOPTERA,GRACILLARIIDAE,37119,2,82.8,65.6,72.8,77
LEPIDOPTERA,GRACILLARIIDAE,37399,1,72.1,53.6,62.2,76.8
LEPIDOPTERA,GRACILLARIIDAE,37434,1,62.6,52.8,57.5,79.1
LEPIDOPTERA,GRACILLARIIDAE,37440,1,62.8,53.5,57.6,88.5
LEPIDOPTERA,GRACILLARIIDAE,37448,1,72.1,57.9,64.2,71.4
LEPIDOPTERA,GRACILLARIIDAE,37454,1,79.3,61.3,70.3,66.1
LEPIDOPTERA,GRACILLARIIDAE,37465,1,77.2,58.6,68.5,76.1
LEPIDOPTERA,GRACILLARIIDAE,37812,1,71.8,58.1,65.2,73.8
LEPIDOPTERA,GRACILLARIIDAE,37833,3,78.8,57.6,69.2,63.9
LEPIDOPTERA,GRACILLARIIDAE,38112,1,67.7,51.8,58.3,75.2
LEPIDOPTERA,GRACILLARIIDAE,38189,2,59.2,53.4,56.1,95.2
LEPIDOPTERA,GRACILLARIIDAE,38193,1,60.7,53.1,57.4,91.8
LEPIDOPTERA,GRACILLARIIDAE,38195,1,67.3,51.5,60.1,76.7
LEPIDOPTERA,GRACILLARIIDAE,38200,5,73.2,60.1,67.3,79.5
LEPIDOPTERA,GRACILLARIIDAE,38202,2,66.8,60.7,64.3,90.3
LEPIDOPTERA,GRACILLARIIDAE,38539,1,71,57.8,63.7,85.9
LEPIDOPTERA,GRACILLARIIDAE,38543,1,81.8,61.9,71.5,67.6
LEPIDOPTERA,GRACILLARIIDAE,38547,1,72.3,58.5,65.8,68.3
LEPIDOPTERA,GRACILLARIIDAE,38550,2,69.2,58.5,63,69.7
LEPIDOPTERA,GRACILLARIIDAE,38554,1,68.6,54.6,61.2,84.1
LEPIDOPTERA,GRACILLARIIDAE,38580,1,68.9,53,60.4,81.3
LEPIDOPTERA,GRACILLARIIDAE,38582,1,72.1,52.1,61.7,77.3
LEPIDOPTERA,GRACILLARIIDAE,38925,1,81.5,65.2,74.5,64.6
LEPIDOPTERA,GRACILLARIIDAE,38939,1,70.4,58.2,63.9,72.5
LEPIDOPTERA,GRACILLARIIDAE,38960,1,66.1,58.1,61.8,74.5
LEPIDOPTERA,GRACILLARIIDAE,39250,1,66.7,52.7,59.9,85.9
LEPIDOPTERA,GRACILLARIIDAE,39271,1,66,56.2,60.8,71.1
LEPIDOPTERA,GRACILLARIIDAE,39281,1,75.3,59.2,67.2,66.9
LEPIDOPTERA,GRACILLARIIDAE,39302,1,78.1,60.8,68.5,78.6
LEPIDOPTERA,GRACILLARIIDAE,39573,1,62.6,44.3,54.3,59.5
LEPIDOPTERA,GRACILLARIIDAE,39581,1,56.4,46.2,50.8,47.4
LEPIDOPTERA,GRACILLARIIDAE,39624,1,65,44.7,56,65.9
LEPIDOPTERA,GRACILLARIIDAE,39637,2,66.6,55.4,61.1,79.5
LEPIDOPTERA,GRACILLARIIDAE,39652,1,67.7,52.4,60.8,81.1
LEPIDOPTERA,GRACILLARIIDAE,39667,1,78.5,62,69.7,75.8
LEPIDOPTERA,GRACILLARIIDAE,39926,1,61.3,37.7,49.7,47.6
LEPIDOPTERA,GRACILLARIIDAE,40004,1,61.1,53.8,57.8,82.5
LEPIDOPTERA,GRACILLARIIDAE,35317,1,60.4,47.6,54.7,65.3
LEPIDOPTERA,GRACILLARIIDAE,35645,1,74.9,60.1,67.4,74.2
LEPIDOPTERA,GRACILLARIIDAE,35649,1,77.3,60.3,69.6,67.8
LEPIDOPTERA,GRACILLARIIDAE,36020,1,64.9,56.5,61,84.2
LEPIDOPTERA,GRACILLARIIDAE,36062,1,60.7,53.7,55.5,88.6
LEPIDOPTERA,GRACILLARIIDAE,36382,1,73.7,57.3,66.3,83.5
LEPIDOPTERA,GRACILLARIIDAE,37465,1,77.2,58.6,68.5,76.1
LEPIDOPTERA,GRACILLARIIDAE,37822,1,76.9,60.9,69.9,69.9
LEPIDOPTERA,GRACILLARIIDAE,37826,2,74.2,59.1,67.5,77.4
LEPIDOPTERA,GRACILLARIIDAE,37841,2,81.8,58.6,71.1,68.8
LEPIDOPTERA,GRACILLARIIDAE,38193,1,60.7,53.1,57.4,91.8
LEPIDOPTERA,GRACILLARIIDAE,38221,1,64.7,51.8,57.5,67
LEPIDOPTERA,GRACILLARIIDAE,38566,1,64.2,59,61.4,78.2
LEPIDOPTERA,GRACILLARIIDAE,38578,1,66.9,48.4,59.2,76.8
LEPIDOPTERA,GRACILLARIIDAE,38582,1,72.1,52.1,61.7,77.3
LEPIDOPTERA,GRACILLARIIDAE,38932,2,71.4,56.9,65,70.8
LEPIDOPTERA,GRACILLARIIDAE,38945,1,69.7,59.4,63.9,77.7
LEPIDOPTERA,GRACILLARIIDAE,38992,2,61,54.7,58.2,89.7
LEPIDOPTERA,GRACILLARIIDAE,39307,1,73.7,55.3,65.2,75.4
LEPIDOPTERA,GRACILLARIIDAE,39663,1,75.3,62.7,67.6,67.3
LEPIDOPTERA,GRACILLARIIDAE,39701,1,64.5,56.5,60.8,89
LEPIDOPTERA,GRACILLARIIDAE,39742,1,55.8,47.9,52.9,84.1
LEPIDOPTERA,GRACILLARIIDAE,40031,1,75.3,62.4,68.3,78.6
LEPIDOPTERA,GRACILLARIIDAE,37826,1,74.2,59.1,67.5,77.4
LEPIDOPTERA,GRACILLARIIDAE,37894,1,58.1,42.6,49.2,74.8
LEPIDOPTERA,GRACILLARIIDAE,38200,1,73.2,60.1,67.3,79.5
LEPIDOPTERA,GRACILLARIIDAE,38202,3,66.8,60.7,64.3,90.3
LEPIDOPTERA,GRACILLARIIDAE,38204,1,77.1,61.1,68.1,82.6
LEPIDOPTERA,GRACILLARIIDAE,38214,1,71.1,56.6,64.7,71.5
LEPIDOPTERA,GRACILLARIIDAE,38550,4,69.2,58.5,63,69.7
LEPIDOPTERA,GRACILLARIIDAE,38559,1,67.7,57,61.9,68.1
LEPIDOPTERA,GRACILLARIIDAE,38569,1,64.5,53.7,58.7,83.5
LEPIDOPTERA,GRACILLARIIDAE,38578,2,66.9,48.4,59.2,76.8
LEPIDOPTERA,GRACILLARIIDAE,38586,4,72.8,59.3,65.5,78.2
LEPIDOPTERA,GRACILLARIIDAE,38589,1,61.9,56.4,59.5,88.1
LEPIDOPTERA,GRACILLARIIDAE,38596,1,72.1,57.5,63.7,76.2
LEPIDOPTERA,GRACILLARIIDAE,38603,2,76.9,60.8,67.7,69.4
LEPIDOPTERA,GRACILLARIIDAE,38610,1,60.6,51.1,57.1,72.6
LEPIDOPTERA,GRACILLARIIDAE,38613,1,57.8,43.3,52.3,82.8
LEPIDOPTERA,GRACILLARIIDAE,38616,1,61.8,54.2,57.9,87.9
LEPIDOPTERA,GRACILLARIIDAE,38627,1,59.9,48.4,53.9,89.3
LEPIDOPTERA,GRACILLARIIDAE,38888,1,73.2,62,67.3,68.8
LEPIDOPTERA,GRACILLARIIDAE,38918,22,82.4,66.1,73.8,68.3
LEPIDOPTERA,GRACILLARIIDAE,38925,103,81.5,65.2,74.5,64.6
LEPIDOPTERA,GRACILLARIIDAE,38932,106,71.4,56.9,65,70.8
LEPIDOPTERA,GRACILLARIIDAE,38935,21,79.2,62,70.3,62.1
LEPIDOPTERA,GRACILLARIIDAE,38939,109,70.4,58.2,63.9,72.5
LEPIDOPTERA,GRACILLARIIDAE,38945,1,69.7,59.4,63.9,77.7
LEPIDOPTERA,GRACILLARIIDAE,38953,2,69.7,54.8,62.5,80.8
LEPIDOPTERA,GRACILLARIIDAE,38960,6,66.1,58.1,61.8,74.5
LEPIDOPTERA,GRACILLARIIDAE,38966,1,66.5,54.3,60.1,88.5
LEPIDOPTERA,GRACILLARIIDAE,38973,3,70.3,56.4,62.8,80.4
LEPIDOPTERA,GRACILLARIIDAE,38981,8,68.9,51.7,60.3,80.1
LEPIDOPTERA,GRACILLARIIDAE,38992,17,61,54.7,58.2,89.7
LEPIDOPTERA,GRACILLARIIDAE,39223,1,70.8,53.7,62,75
LEPIDOPTERA,GRACILLARIIDAE,39239,1,73.6,59.4,65.8,67.7
LEPIDOPTERA,GRACILLARIIDAE,39243,2,81.7,60.4,71.9,55.4
LEPIDOPTERA,GRACILLARIIDAE,39245,1,78.3,62,71.1,54.2
LEPIDOPTERA,GRACILLARIIDAE,39288,4,68.1,56.5,61.7,77.3
LEPIDOPTERA,GRACILLARIIDAE,39294,1,62.9,54.9,58.6,76.4
LEPIDOPTERA,GRACILLARIIDAE,39296,4,67.4,56.9,61.9,77.3
LEPIDOPTERA,GRACILLARIIDAE,39302,6,78.1,60.8,68.5,78.6
LEPIDOPTERA,GRACILLARIIDAE,39307,15,73.7,55.3,65.2,75.4
LEPIDOPTERA,GRACILLARIIDAE,39313,1,69.6,55.4,62.7,75.9
LEPIDOPTERA,GRACILLARIIDAE,39337,3,62.1,50.5,55.6,82.3
LEPIDOPTERA,GRACILLARIIDAE,39350,9,59,52,54.8,89.5
LEPIDOPTERA,GRACILLARIIDAE,39362,1,56.6,44.9,50.7,87.3
LEPIDOPTERA,GRACILLARIIDAE,39581,1,56.4,46.2,50.8,47.4
LEPIDOPTERA,GRACILLARIIDAE,39601,1,77.8,53.9,66.2,58.7
LEPIDOPTERA,GRACILLARIIDAE,39607,1,77.3,55,68.1,53.3
LEPIDOPTERA,GRACILLARIIDAE,39652,6,67.7,52.4,60.8,81.1
LEPIDOPTERA,GRACILLARIIDAE,39663,107,75.3,62.7,67.6,67.3
LEPIDOPTERA,GRACILLARIIDAE,39667,4,78.5,62,69.7,75.8
LEPIDOPTERA,GRACILLARIIDAE,39674,6,67.4,59.3,62.9,71.9
LEPIDOPTERA,GRACILLARIIDAE,39678,13,65.8,51.2,59.5,80.4
LEPIDOPTERA,GRACILLARIIDAE,39681,1,69.3,59.4,63.7,77.1
LEPIDOPTERA,GRACILLARIIDAE,39684,3,66.8,57.7,61.1,82.6
LEPIDOPTERA,GRACILLARIIDAE,39695,7,65.1,54.2,59.3,75.1
LEPIDOPTERA,GRACILLARIIDAE,39701,44,64.5,56.5,60.8,89
LEPIDOPTERA,GRACILLARIIDAE,39715,3,62.1,49.8,54.3,80.6
LEPIDOPTERA,GRACILLARIIDAE,39729,3,57.2,50.8,54.3,83.6
LEPIDOPTERA,GRACILLARIIDAE,39742,1,55.8,47.9,52.9,84.1
LEPIDOPTERA,GRACILLARIIDAE,39966,6,75.2,55.2,63.3,65.6
LEPIDOPTERA,GRACILLARIIDAE,39993,1,73.5,58.3,66.3,74.8
LEPIDOPTERA,GRACILLARIIDAE,40014,8,68.8,55.6,61.8,83.3
LEPIDOPTERA,GRACILLARIIDAE,40021,9,72.5,58.9,66.2,75.3
LEPIDOPTERA,GRACILLARIIDAE,40027,34,77.6,62.3,69.2,66.2
LEPIDOPTERA,GRACILLARIIDAE,40031,10,75.3,62.4,68.3,78.6
LEPIDOPTERA,GRACILLARIIDAE,40041,18,74.2,62.8,68,74.6
LEPIDOPTERA,GRACILLARIIDAE,40045,7,74.7,61.3,68.3,73.3
LEPIDOPTERA,GRACILLARIIDAE,40050,6,71.8,63.5,66.9,81.1
LEPIDOPTERA,GRACILLARIIDAE,40052,4,75.7,60.5,68.4,72
LEPIDOPTERA,GRACILLARIIDAE,40056,2,67.5,56.6,62,81
LEPIDOPTERA,GRACILLARIIDAE,40058,2,67.6,59.1,63.1,82.7
LEPIDOPTERA,GRACILLARIIDAE,35649,1,77.3,60.3,69.6,67.8
LEPIDOPTERA,GRACILLARIIDAE,33801,1,68.3,53,60.3,55.1
LEPIDOPTERA,GRACILLARIIDAE,33805,4,76,64.2,69.3,74.5
LEPIDOPTERA,GRACILLARIIDAE,33808,15,71.4,55.5,64.2,63.1
LEPIDOPTERA,GRACILLARIIDAE,33813,5,68,53.7,60.7,61
LEPIDOPTERA,GRACILLARIIDAE,33818,7,76.5,61.1,68.5,65
LEPIDOPTERA,GRACILLARIIDAE,33821,3,75.1,56.8,65.7,62.1
LEPIDOPTERA,GRACILLARIIDAE,33825,7,80.2,58.8,68.6,63.6
LEPIDOPTERA,GRACILLARIIDAE,33828,2,71.5,57.3,64.5,65
LEPIDOPTERA,GRACILLARIIDAE,34105,1,60.9,46.5,54.2,66.9
LEPIDOPTERA,GRACILLARIIDAE,34112,1,73.3,55.2,63.3,66.8
LEPIDOPTERA,GRACILLARIIDAE,34120,1,62.7,52.1,57.2,76.8
LEPIDOPTERA,GRACILLARIIDAE,34126,2,67.9,53.2,59.7,62.8
LEPIDOPTERA,GRACILLARIIDAE,34914,1,77.3,58.9,69.3,72.7
LEPIDOPTERA,GRACILLARIIDAE,35292,1,68.1,58.7,63.6,79.9
LEPIDOPTERA,GRACILLARIIDAE,35295,2,78.4,54.1,66.1,68.1
LEPIDOPTERA,GRACILLARIIDAE,35326,1,59,44.3,51.3,74.3
LEPIDOPTERA,GRACILLARIIDAE,35584,1,71.7,49.6,60.5,65.7
LEPIDOPTERA,GRACILLARIIDAE,35655,1,83.2,60.4,72.3,67.5
LEPIDOPTERA,GRACILLARIIDAE,35928,2,60.2,42.8,51.3,59.2
LEPIDOPTERA,GRACILLARIIDAE,36030,1,60.9,51.7,56.4,73.5
